title,link,source,date
‘여의도’ 방탄소년단→‘잠실’ 브루노 마스..서울이 들썩인다 [종합],http://www.osen.co.kr/article/G1112126690,OSEN,2023-06-17
[오늘의 주요 일정] 박영수 '대장동 50억 클럽' 1심 속행 공판,https://www.safetimes.co.kr/news/articleView.html?idxno=214763,세이프타임즈,2024-06-06
여의도 30만 ·잠실14만…무더운 주말 서울 곳곳 구름인파,https://news.sbs.co.kr/news/endPage.do?news_id=N1007232751&plink=ORI&cooper=NAVER,SBS,2023-06-17
"주말 여의도·잠실‘교통 대란’ 오나… BTS, 브루노마스에 엘지-두산 3연전...",https://biz.chosun.com/topics/topics_social/2023/06/15/Y6LYTDXRDFCKDIDQ5QUKKUYG7M/?utm_source=naver&utm_medium=original&utm_campaign=biz,조선비즈,2023-06-15
BTS는 여의도→브루노 마스·펭수는잠실…인파 휘몰아칠 서울의 주말 [종합],https://www.xportsnews.com/article/1737054,엑스포츠뉴스,2023-06-17
"주말잠실'워터밤·슈가콘서트·프로야구' 10만 인파…서울시 ""대중교통 당부...",http://www.newspim.com/news/view/20230623000333,뉴스핌,2023-06-23
이번 주말잠실주변 가면 안 되는 이유·· 미국 팝 가수 브루노 마스 공연부...,https://weekly.cnbnews.com/news/article.html?no=151247,CNB저널(문화경제),2023-06-13
‘여의도’ 방탄소년단→‘잠실’ 브루노 마스..서울이 들썩인다 [종합],http://www.osen.co.kr/article/G1112126690,OSEN,2023-06-17
[오늘의 주요 일정] 박영수 '대장동 50억 클럽' 1심 속행 공판,https://www.safetimes.co.kr/news/articleView.html?idxno=214763,세이프타임즈,2024-06-06
여의도는 BTS?잠실엔 브루노마스…대규모 인파 몰리는 주말의 서울,https://ilyo.co.kr/?ac=article_view&entry_id=453925,일요신문,2023-06-17
여의도 30만 ·잠실14만…인파 안전 관리 비상,https://news.sbs.co.kr/news/endPage.do?news_id=N1007232743&plink=ORI&cooper=NAVER,SBS,2023-06-17
[오늘의 주요 일정] 박영수 '대장동 50억 클럽' 1심 속행 공판,https://www.safetimes.co.kr/news/articleView.html?idxno=214763,세이프타임즈,2024-06-06
여의도는 BTS?잠실엔 브루노마스…대규모 인파 몰리는 주말의 서울,https://ilyo.co.kr/?ac=article_view&entry_id=453925,일요신문,2023-06-17
여의도선 'BTS'잠실엔 '브루노 마스'…구름인파 몰릴 이곳 교통상황은,https://www.news1.kr/articles/5079967,뉴스1언론사 선정,2023-06-17
여의도엔 BTS·잠실엔 브루노 마스... 구름 인파에 '안전사고 유의',https://www.hankookilbo.com/News/Read/A2023061709490001487?did=NA,한국일보,2023-06-17
최대 90만 명 거리로 쏟아진다…여의도‧잠실'대규모 인파 주의보',http://www.sisajournal.com/news/articleView.html?idxno=265996,시사저널,2023-06-17
패들보드·윈드서핑..신나는 수상스포츠한강에서 즐긴다,http://news.mt.co.kr/mtview.php?no=2023051109245368466,머니투데이,2024-06-06
패들보드·윈드서핑..신나는 수상스포츠한강에서 즐긴다,http://news.mt.co.kr/mtview.php?no=2023051109245368466,머니투데이,2024-06-06
"여의도에 BTS,잠실에 브루노마스…오늘 서울 '북적'",http://news.tf.co.kr/read/life/2024782.htm,더팩트언론사 선정,2023-06-17
BTS 페스타에 브루노 마스 내한까지…주말 몰린행사에 ‘안전사고 주의’,http://news.heraldcorp.com/view.php?ud=20230616000161,헤럴드경제,2023-06-16
30만 인파 'BTS 페스타' 안전관리 비상…행사당일 일부 도로 전면 통제,http://www.kado.net/news/articleView.html?idxno=1188840,강원도민일보언론사 선정,2023-06-16
"[유통가 레이더] ""비비고가 변했어요""... CJ제일제당, 비비고 BI 교체로 '고객...",https://www.greened.kr/news/articleView.html?idxno=314404,녹색경제신문,2024-06-06
BTS 10주년행사'구름 인파'...인파 관리 '비상',https://www.ytn.co.kr/_ln/0103_202306171544452117,YTN언론사 선정,2023-06-17
BTS 10주년행사'구름 인파'...인파 관리 '비상',https://www.ytn.co.kr/_ln/0103_202306171544452117,YTN언론사 선정,2023-06-17
조각가 302명 뚝섬으로… “K-조각 세계 경쟁력 확신”,http://www.munhwa.com/news/view.html?no=2022081701032912050001,문화일보,2024-06-06
조각가 302명 뚝섬으로… “K-조각 세계 경쟁력 확신”,http://www.munhwa.com/news/view.html?no=2022081701032912050001,문화일보,2024-06-06
[브리프] SPC 대상 하이트진로 동서식품 CJ제일제당 外,http://www.biztribune.co.kr/news/articleView.html?idxno=312272,비즈트리뷴,2024-06-06
곤돌라·UAM 뜬다… 오세훈표 `한강르네상스` 이륙,http://www.dt.co.kr/contents.html?article_no=2023030902109963046002&ref=naver,디지털타임스,2024-06-06
[브리프] SPC 대상 하이트진로 동서식품 CJ제일제당 外,http://www.biztribune.co.kr/news/articleView.html?idxno=312272,비즈트리뷴,2024-06-06
한강에 올인 오세훈..'르네상스'서 '그레이트'로 1등 도시 청사진,http://news.mt.co.kr/mtview.php?no=2023030915255749579,머니투데이,2024-06-06
한강에 올인 오세훈..'르네상스'서 '그레이트'로 1등 도시 청사진,http://news.mt.co.kr/mtview.php?no=2023030915255749579,머니투데이,2024-06-06
[오늘의 주요 일정] 태광 이호진 전 회장 영장심사,https://www.safetimes.co.kr/news/articleView.html?idxno=214550,세이프타임즈,2024-06-06
한강에 올인 오세훈..'르네상스'서 '그레이트'로 1등 도시 청사진,http://news.mt.co.kr/mtview.php?no=2023030915255749579,머니투데이,2024-06-06
[오늘의 주요 일정] 태광 이호진 전 회장 영장심사,https://www.safetimes.co.kr/news/articleView.html?idxno=214550,세이프타임즈,2024-06-06
[오늘의 주요 일정] 태광 이호진 전 회장 영장심사,https://www.safetimes.co.kr/news/articleView.html?idxno=214550,세이프타임즈,2024-06-06
"전국체전 100년, 한국체육 100년",http://www.donga.com/news/article/all/20191004/97721682/1,동아일보,2024-06-06
"전국체전 100년, 한국체육 100년",http://www.donga.com/news/article/all/20191004/97721682/1,동아일보,2024-06-06
"여름한강공원에서 페트병 배 경주, 음악·영화 즐긴다",https://www.sedaily.com/NewsView/268NBCYQF7,서울경제,2024-06-06
"프리미엄 생수 몽베스트, 찾아가는 체험형 카페 운영",http://www.m-i.kr/news/articleView.html?idxno=1117732,매일일보,2024-06-06
"[생활경제 이슈] 내방니방, 신용보증기금 '스타트업 네스트' 15기 최종 선정 ...",http://www.lawissue.co.kr/view.php?ud=202405072157092732204ead0791_12,로이슈,2024-06-06
농산물 직거래장터 서울 전역 확대,http://news.kukinews.com/article/view.asp?page=1&gCode=kmi&arcid=0007018106&cp=nv,국민일보,2024-06-06
오세훈 '종횡무진'…한강건너 여의도까지 광폭 행보,https://www.newsis.com/view/?id=NISX20240605_0002761835&cID=10801&pID=14000,뉴시스언론사 선정,2024-06-05
헤엄쳐한강건넌 오세훈…여전한 체력 과시,https://www.newsis.com/view/?id=NISX20240602_0002757720&cID=14001&pID=14000,뉴시스언론사 선정,2024-06-03
"한강을 FUN하게 즐기는 법...수상레포츠부터 캠핑,축제까지",https://www.etoday.co.kr/news/view/2367303,이투데이,2024-06-05
한강1㎞ 수영해 건넌 오세훈 “물이 믿기지 않을 정도로 깨끗”,https://biz.chosun.com/topics/topics_social/2024/06/03/MUCFXLCEPBCRFK55PWVBZKO7EI/?utm_source=naver&utm_medium=original&utm_campaign=biz,조선비즈언론사 선정,2024-06-04
"""한강다리 위 하룻밤 어떠세요""…국내 첫 교량 호텔 '스카이 스위트' 공개",http://www.edaily.co.kr/news/newspath.asp?newsid=01295606638893512,이데일리언론사 선정,2024-06-06
"'철인 오세훈' 2시간 55분 만에한강3종 완주…""느린 건 상관없어""",https://www.news1.kr/articles/5434429,뉴스1언론사 선정,2024-06-02
"오세훈 시장, '쉬엄쉬엄축제' 앞서한강안전·수질 점검",https://www.yna.co.kr/view/AKR20240529158300004?input=1195m,연합뉴스,2024-05-30
"수영하고 달리고…한강, 온몸으로 즐겨봐",https://www.donga.com/news/Society/article/all/20240529/125162959/1,동아일보,2024-06-06
[포토]한강에서 수영을,https://www.kmib.co.kr/article/view.asp?arcid=1717336932&code=11131000&cp=nv,국민일보,2024-06-06
[포토]한강3종축제참가한 오세훈 시장,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202406021404269310177,대한경제,2024-06-03
"""느려도 괜찮아""한강서 쉬엄쉬엄 3종 경기",https://www.mk.co.kr/article/11029200,매일경제,2024-06-06
"오세훈 시장, 제1회 쉬엄쉬엄한강3종축제참가",https://www.yna.co.kr/view/PYH20240602038600013?input=1196m,연합뉴스,2024-06-03
"""한강3종축제, 팡파르 D-2...오세훈 시장, 시민자격으로 출전""",https://www.ajunews.com/view/20240529111152099,아주경제,2024-05-30
[포토]한강3종축제참가한 오세훈 시장,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202406021404269310177,대한경제,2024-06-03
강에서 즐기는 여름… 내달한강3종축제열린다,https://www.joongang.co.kr/article/25252076,중앙일보,2024-06-06
"한강에서 주말 보낸 오세훈… ""한강에 들어서는 시설에 더 많은 콘텐츠 담을 ...",http://www.public25.com/news/articleView.html?idxno=15785,공생공사닷컴,2024-06-03
[하루만보하루천자]'쉬엄쉬엄'한강뛰고·건너는축제열린다,https://view.asiae.co.kr/article/2024052715483742866,아시아경제,2024-06-06
"""‘쉬엄쉬엄 3종경기’ 완주하며한강매력 만끽하세요""[서울을 움직이는 사람...",http://www.fnnews.com/news/202405231816156667,파이낸셜뉴스,2024-06-06
[TRAVEL] 익숙한 듯 낯선...눈부신 봄날의한강피크닉,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00007&news_seq_no=5027624,MBN,2024-06-06
"'쉬엄쉬엄한강3종축제', 뚝섬한강공원서 개최",http://www.enewstoday.co.kr/news/articleView.html?idxno=2127179,이뉴스투데이,2024-06-06
"""철인3종? 쉬엄쉬엄3종!""…한강에서 열리는 여유로운 여름축제",https://www.dailian.co.kr/news/view/1358228/?sc=Naver,데일리안언론사 선정,2024-06-06
"서울시체육회, '운동도축제도 쉬엄쉬엄 신나게'한강축제개최",http://www.g-enews.com/ko-kr/news/article/news_all/202405131344213150f83bf132e7_1/article.html,글로벌이코노믹,2024-06-06
"돌아온 음악축제의 계절, 재즈 클래식 록 EDM 골라듣는 재미 풍성",https://www.businesspost.co.kr/BP?command=article_view&num=352265,비즈니스포스트,2024-06-06
한강물에 풍덩! 철인에 도전하는 시민들 [청계천 옆 사진관],https://www.donga.com/news/Society/article/all/20240602/125234855/1,동아일보언론사 선정,2024-06-03
"서울시, 1000만 시민 이용하는한강수상시대 열린다",http://www.imwood.co.kr/news/articleView.html?idxno=33160,나무신문,2024-05-06
"서울시, 서울 대표 봄맞이축제‘서울페스타 2024’ 5월 1~6일 개최",http://news.heraldcorp.com/view.php?ud=20240422050512,헤럴드경제,2024-04-22
"내 작업실은잠실한강공원… 서울시, '사각사각 플레이스' 입주 청년예술가 모...",https://www.factin.co.kr/article/view/fin202401090004,여론과뉴스,2024-01-09
사계절 내내축제가 흐르는한강,http://www.seouland.com/arti/society/society_general/13309.html,한겨레,2023-08-24
"서울시, 뚝섬한강공원서 '제1회 쉬엄쉬엄한강3종축제' 개최",https://www.thepublic.kr/news/articleView.html?idxno=223021,더퍼블릭,2024-05-03
"""불꽃축제명당"" 소문에 인파 1000% 이상 폭증한 곳은?",https://www.hankyung.com/article/2023100731427,한국경제언론사 선정,2023-10-07
축제·공연·물놀이…주말한강즐길거리 '가득',http://news.tf.co.kr/read/life/2029044.htm,더팩트,2023-07-07
"주말, 심심할 틈이 없다…가자,한강공원으로!",https://www.munhwa.com/news/view.html?no=2023070801039910270001,문화일보,2023-07-08
"서울 주말 데이트 나들이 가볼만한 곳 추천,잠실한강공원한강불빛공연 '한강...",https://www.lecturernews.com/news/articleView.html?idxno=151207,한국강사신문,2024-04-26
‘한강불빛 공연’잠실한강공원서 오는 27일부터 진행 “1000대 드론 밤하늘...,https://www.bntnews.co.kr/article/view/bnt202404250048,bnt뉴스,2024-04-25
"오리발·튜브 수영 '쉬엄쉬엄한강3종'…""10만명 참여축제기대""(종합)",https://www.news1.kr/articles/5403687,뉴스1,2024-05-02
한강은 일년 내내축제… 상상 그 이상의 즐거움 120개 프로그램 쏟아진다,https://www.newscj.com/news/articleView.html?idxno=3134840,천지일보,2024-04-29
"“쉬엄쉬엄 해도 메달 받는다”…주말 1만명,한강물에 첨벙",https://www.mk.co.kr/article/11029657,매일경제언론사 선정,2024-06-01
"잠실한강공원물놀이장, 사계절 여가·문화 공간 ‘자연형 물놀이장’으로 재...",https://weekly.cnbnews.com/news/article.html?no=159623,CNB저널(문화경제),2024-04-09
"“맞잡은 손 놓지 말자”…BTS, 데뷔 11주년 페스타에 아미 ‘들썩’ [IS포커...",https://isplus.com/article/view/isp202406030085,일간스포츠,2024-06-05
잠실한강공원에 ‘자연형 물놀이장’ 조성… 면적 절반에 녹지공간 확충,http://www.lak.co.kr/news/boardview.php?id=17308,환경과조경,2024-04-08
"한강, ‘핫한강’으로…축제프로그램 120개 쏟아진다",https://www.ekn.kr/web/view.php?key=20240429024226731,에너지경제,2024-04-29
광화문광장·한강노들섬...내달 역대 최대 서울축제,https://www.chosun.com/national/national_general/2024/04/28/URBAWAGMWRHRHNR5JFSW5CZDRY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보언론사 선정,2024-06-06
"48시간 내한강따라 완주…서울시, 여름 ‘쉬엄쉬엄한강3종’축제",https://www.khan.co.kr/local/Seoul/article/202404231115001,경향신문,2024-04-23
"오세훈 시장, '그레이트한강프로젝트' 후속...""한강수상활성화 종합계획 발...",https://www.psnews.co.kr/news/articleView.html?idxno=2053325,퍼블릭뉴스,2024-04-25
"[Pangyo Tech] 카카오, 카카오프렌즈 '서울페스타' 참가... 포토존 운영 및 한...",https://kr.aving.net/news/articleView.html?idxno=1790062,에이빙뉴스,2024-04-29
"가정의 달 5월, 서울서만 44개축제…지하철 증차 등 안전관리",https://www.khan.co.kr/local/local-general/article/202405011403011,경향신문,2024-05-01
"한강, ‘뷰’ 말고 ‘생활 중심’…5000억 들여 리버시티 만든다",https://www.ekn.kr/web/view.php?key=20240424028373128,에너지경제,2024-04-24
한강위에서 일하고 잠잔다…수상공간 '리버시티 서울' 조성,https://www.yna.co.kr/view/AKR20240424020400004?input=1195m,연합뉴스,2024-04-24
'아이와 가볼만한 곳'한강생태공원･생태체험학습장…동·식물탐색 꽃길산책...,https://www.lecturernews.com/news/articleView.html?idxno=149683,한국강사신문,2024-04-02
"크라운해태,한강공원조각작품 순환 전시...BBQ, 미국 전역에 첫 유튜브 광고",http://www.4th.kr/news/articleView.html?idxno=2060181,포쓰저널,2024-04-03
"오세훈의 '한강드라이브' 기대감 증폭…""안전문제 신중히"" 우려도",https://www.newsis.com/view/?id=NISX20240429_0002717337&cID=14001&pID=14000,뉴시스언론사 선정,2024-04-29
한강천만명 찾는 교통‧업무‧여가 중심으로 '그레이트한강' 잇는 '리버시티...,http://www.smedaily.co.kr/news/articleView.html?idxno=288772,중소기업신문,2024-04-25
한강생태공원서 '봄맞이 무료 생태체험 프로그램' 30종 운영,https://www.newspim.com/news/view/20240401000118,뉴스핌,2024-04-01
[포토타임] KBO 리그 400만 관중 돌파,https://www.joongang.co.kr/article/25253544,중앙일보,2024-06-03
"서울의 다채로운 매력을 만나는 봄축제, ‘서울페스타 2024’ 5월 1일 개막?6...",http://www.ttlnews.com/article/biz_world/15844,티티엘뉴스,2024-04-23
"서울시-서울관광재단, 서울의 다채로운 매력을 만나는 봄축제, '서울페스타 2...",https://www.discoverynews.kr/news/articleView.html?idxno=1042783,디스커버리뉴스,2024-04-22
'인천대공원·석촌호수·여의도벚꽃축제' 한국관광공사 추천 서울벚꽃명소BES...,https://www.cbci.co.kr/news/articleView.html?idxno=464362,CBC뉴스,2024-04-07
"내 작업실은잠실한강공원… 서울시, '사각사각 플레이스' 입주 청년예술가 모...",http://www.handmk.com/news/articleView.html?idxno=19646,핸드메이커,2024-01-10
"""한강노들섬을 '예술섬'으로""… 서울문화재단, 창립 20주년 새 비전 선포",https://www.newspim.com/news/view/20240315000705,뉴스핌,2024-03-15
"벚꽃으로 물드는 봄, 전국에서 벚꽃축제시작된다",http://www.ikoreanspirit.com/news/articleView.html?idxno=75210,K스피릿,2024-03-18
"김영철 서울시의원, ‘잠실수중보’ 상류부 주운 계획 재검토 강력 요청",https://www.seoul.co.kr/news/publicnews/local_govern/smc_movement/2024/02/23/20240223500070&wlog_tag3=naver,서울신문,2024-02-23
"""오세훈표 '철인 3종' 여름한강서 만나요""",http://news.mt.co.kr/mtview.php?no=2024021318325864795,머니투데이,2024-02-14
[단독]오세훈표 '철인 3종' 베일 벗었다..가족 참여로한강서 첫 개최,http://news.mt.co.kr/mtview.php?no=2024021312030517408,머니투데이,2024-06-06
"""이번 주 토요일 '아트 페스티벌'보러잠실한강공원으로 오세요""",https://www.viva100.com/main/view.php?key=20231018010004529,브릿지경제,2023-10-18
잠실한강공원으로 떠나는 예술소풍 《사각사각 ART FESTIVAL-피크닉》 열려,http://www.handmk.com/news/articleView.html?idxno=18198,핸드메이커,2023-10-19
"""올 여름 피서,한강공원서 즐기세요""",https://n.news.naver.com/mnews/article/011/0002708157?sid=102,서울경제,2024-06-06
2025년부터 일회용컵 보증금 '300원'…한강공원일회용품 '금지',http://www.newskr.kr/news/articleView.html?idxno=92925,한국농어촌방송,2023-09-07
"'한강을 버스킹 성지로'... 서울시, '버스킹 존' 22곳 조성",http://www.hg-times.com/news/articleView.html?idxno=256031,한강타임즈,2023-10-25
"서울시, 2023한강아쿠아슬론대회 개최.. 오세훈 서울시장 참가",https://www.discoverynews.kr/news/articleView.html?idxno=1034107,디스커버리뉴스,2023-10-08
"오세훈, ""한강등 서울 전역을 펀시티 만들겠다""",https://www.ajunews.com/view/20231009084016469,아주경제,2023-10-09
"오세훈 서울시장, '2023한강아쿠아슬론대회' 참가",http://www.enewstoday.co.kr/news/articleView.html?idxno=2044801,이뉴스투데이,2023-10-10
"한강엔 백사장, 도심선 물총축제…연휴 즐기는 시민들",https://www.ichannela.com/news/main/news_detailPage.do?publishId=000000361834,채널A언론사 선정,2023-08-13
서울에서 즐기는 올여름 피서… 당장 이번주 열리는 '한강페스티벌' (+축제...,https://www.wikitree.co.kr/articles/874700,위키트리,2023-08-01
이번 주말에한강공원에서 획기적인 파티가 열립니다 (+파티 정체),https://www.wikitree.co.kr/articles/877475,위키트리,2023-08-10
"""한강에서 수영하고, 자전거 타고 달린다""… 이틀간 쉬엄 쉬엄한강즐겨요",http://www.bzeronews.com/news/articleView.html?idxno=658529,불교공뉴스,2024-05-02
한강서 즐기는 3종 경기 참여해볼까,https://www.donga.com/news/Society/article/all/20240503/124767769/1,동아일보,2024-06-06
잠실 한강변에 '인피니티풀'…사계절 즐기는 물놀이장 조성,https://www.newsis.com/view/?id=NISX20240408_0002691721&cID=10201&pID=10200,뉴시스,2024-04-08
"서울시,잠실 한강변에 사계절 즐기는 '물놀이장' 조성… 실개천 족욕, 인피니...",https://www.discoverynews.kr/news/articleView.html?idxno=1042265,디스커버리뉴스,2024-04-09
올해 봄~겨울 핫한 '한강페스티벌' 개최…한강대학가요제·수상레저 찾아온다,https://www.etoday.co.kr/news/view/2355166,이투데이,2024-04-29
"오세훈 시장, '그레이트한강프로젝트' 후속...""한강수상활성화 종합계획 발...",https://www.psnews.co.kr/news/articleView.html?idxno=2053325,퍼블릭뉴스,2024-04-25
드론 1000대로 밝히는한강의 밤,https://www.donga.com/news/Society/article/all/20240425/124662302/1,동아일보,2024-06-06
"[Pangyo Tech] 카카오, 카카오프렌즈 '서울페스타' 참가... 포토존 운영 및 한...",https://kr.aving.net/news/articleView.html?idxno=1790062,에이빙뉴스,2024-04-29
"'드론 1천대 동원'한강불빛 공연, 이번 주말 열린다",https://www.newsis.com/view/?id=NISX20240425_0002712600&cID=10801&pID=14000,뉴시스,2024-04-25
"가정의 달 5월, 서울서만 44개축제…지하철 증차 등 안전관리",https://www.khan.co.kr/local/local-general/article/202405011403011,경향신문,2024-05-01
"서울시,잠실 한강변 사계절 즐기는 '물놀이장' 조성",http://www.hg-times.com/news/articleView.html?idxno=260250,한강타임즈,2024-04-08
'쉬엄쉬엄' 즐기는한강3종 경기,https://www.asiatoday.co.kr/view.php?key=20240503010001349,아시아투데이,2024-05-02
올해 봄~겨울 핫한 '한강페스티벌' 개최…한강대학가요제·수상레저 찾아온다,https://www.etoday.co.kr/news/view/2355166,이투데이,2024-04-29
"오세훈 시장, '그레이트한강프로젝트' 후속...""한강수상활성화 종합계획 발...",https://www.psnews.co.kr/news/articleView.html?idxno=2053325,퍼블릭뉴스,2024-04-25
드론 1000대로 밝히는한강의 밤,https://www.donga.com/news/Society/article/all/20240425/124662302/1,동아일보,2024-06-06
"[Pangyo Tech] 카카오, 카카오프렌즈 '서울페스타' 참가... 포토존 운영 및 한...",https://kr.aving.net/news/articleView.html?idxno=1790062,에이빙뉴스,2024-04-29
"'드론 1천대 동원'한강불빛 공연, 이번 주말 열린다",https://www.newsis.com/view/?id=NISX20240425_0002712600&cID=10801&pID=14000,뉴시스,2024-04-25
"가정의 달 5월, 서울서만 44개축제…지하철 증차 등 안전관리",https://www.khan.co.kr/local/local-general/article/202405011403011,경향신문,2024-05-01
"한강, ‘뷰’ 말고 ‘생활 중심’…5000억 들여 리버시티 만든다",https://www.ekn.kr/web/view.php?key=20240424028373128,에너지경제,2024-04-24
한강위에서 일하고 잠잔다…수상공간 '리버시티 서울' 조성,https://www.yna.co.kr/view/AKR20240424020400004?input=1195m,연합뉴스,2024-04-24
"한강, ‘뷰’ 말고 ‘생활 중심’…5000억 들여 리버시티 만든다",https://www.ekn.kr/web/view.php?key=20240424028373128,에너지경제,2024-04-24
서울만 44개…‘축제의 달’ 사람도 넘치겠네,https://www.khan.co.kr/local/local-general/article/202405012103015,경향신문,2024-06-06
1000대 드론이 밝히는한강밤하늘…돌아온 '한강드론 라이트 쇼',https://www.news1.kr/articles/5395992,뉴스1,2024-04-25
한강위에서 일하고 잠잔다…수상공간 '리버시티 서울' 조성,https://www.yna.co.kr/view/AKR20240424020400004?input=1195m,연합뉴스,2024-04-24
'아이와 가볼만한 곳'한강생태공원･생태체험학습장…동·식물탐색 꽃길산책...,https://www.lecturernews.com/news/articleView.html?idxno=149683,한국강사신문,2024-04-02
"크라운해태,한강공원조각작품 순환 전시...BBQ, 미국 전역에 첫 유튜브 광고",http://www.4th.kr/news/articleView.html?idxno=2060181,포쓰저널,2024-04-03
이번 주말한강에 드론 1000대 띄운다…불빛 공연,https://www.newsis.com/view/?id=NISX20240425_0002713543&cID=10801&pID=14000,뉴시스언론사 선정,2024-04-26
"오세훈의 '한강드라이브' 기대감 증폭…""안전문제 신중히"" 우려도",https://www.newsis.com/view/?id=NISX20240429_0002717337&cID=14001&pID=14000,뉴시스언론사 선정,2024-04-29
한강천만명 찾는 교통‧업무‧여가 중심으로 '그레이트한강' 잇는 '리버시티...,http://www.smedaily.co.kr/news/articleView.html?idxno=288772,중소기업신문,2024-04-25
한강생태공원서 '봄맞이 무료 생태체험 프로그램' 30종 운영,https://www.newspim.com/news/view/20240401000118,뉴스핌,2024-04-01
한강에 '수상호텔・수상오피스' 뜬다…'리버시티 서울' 본격화,https://www.jeonmae.co.kr/news/articleView.html?idxno=1032825,전국매일신문,2024-04-24
"크라운해태,한강공원조각작품 순환 전시...BBQ, 미국 전역에 첫 유튜브 광고",http://www.4th.kr/news/articleView.html?idxno=2060181,포쓰저널,2024-04-03
이번 주말 '한강드론쇼'…1천대 뜬다,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202404250147&t=NN,한국경제TV언론사 선정,2024-04-25
이번 주말한강에 드론 1000대 띄운다…불빛 공연,https://www.newsis.com/view/?id=NISX20240425_0002713543&cID=10801&pID=14000,뉴시스언론사 선정,2024-04-26
"오세훈의 '한강드라이브' 기대감 증폭…""안전문제 신중히"" 우려도",https://www.newsis.com/view/?id=NISX20240429_0002717337&cID=14001&pID=14000,뉴시스언론사 선정,2024-04-29
"한강위에서 일하고, 호캉스까지 즐긴다",https://www.hankyung.com/article/2024042442281,한국경제,2024-06-06
한강천만명 찾는 교통‧업무‧여가 중심으로 '그레이트한강' 잇는 '리버시티...,http://www.smedaily.co.kr/news/articleView.html?idxno=288772,중소기업신문,2024-04-25
한강생태공원서 '봄맞이 무료 생태체험 프로그램' 30종 운영,https://www.newspim.com/news/view/20240401000118,뉴스핌,2024-04-01
"카카오프렌즈, 서울시 봄축제'서울페스타' 참여",http://www.seoulwire.com/news/articleView.html?idxno=607650,서울와이어,2024-04-29
[포토타임] KBO 리그 400만 관중 돌파,https://www.joongang.co.kr/article/25253544,중앙일보,2024-06-03
1천대 드론한강밤하늘 화려하게 밝힌다,https://www.sisamagazine.co.kr/news/articleView.html?idxno=504011,시사매거진,2024-04-25
한강위에서 일하고 먹고 잔다…여의도 ‘서울항’서 배 타고 中까지,https://biz.chosun.com/topics/topics_social/2024/04/24/ZZC7SCUTDVF3RE6NE2RUYAQJ2Y/?utm_source=naver&utm_medium=original&utm_campaign=biz,조선비즈,2024-04-24
"한강위에서 일하고, 호캉스까지 즐긴다",https://www.hankyung.com/article/2024042442281,한국경제,2024-06-06
한강천만명 찾는 교통‧업무‧여가 중심으로 '그레이트한강' 잇는 '리버시티...,http://www.smedaily.co.kr/news/articleView.html?idxno=288772,중소기업신문,2024-04-25
한강생태공원서 '봄맞이 무료 생태체험 프로그램' 30종 운영,https://www.newspim.com/news/view/20240401000118,뉴스핌,2024-04-01
"카카오프렌즈, 서울시 봄축제'서울페스타' 참여",http://www.seoulwire.com/news/articleView.html?idxno=607650,서울와이어,2024-04-29
[포토타임] KBO 리그 400만 관중 돌파,https://www.joongang.co.kr/article/25253544,중앙일보,2024-06-03
"서울의 다채로운 매력을 만나는 봄축제, ‘서울페스타 2024’ 5월 1일 개막?6...",http://www.ttlnews.com/article/biz_world/15844,티티엘뉴스,2024-04-23
"서울시-서울관광재단, 서울의 다채로운 매력을 만나는 봄축제, '서울페스타 2...",https://www.discoverynews.kr/news/articleView.html?idxno=1042783,디스커버리뉴스,2024-04-22
국제적축제로 부상한 '서울페스타'...내달 1일 개막,https://www.ajunews.com/view/20240422083644512,아주경제,2024-04-22
“즐길 준비 됐습니까”…이번주한강에서 1천대 드론쇼,https://www.seoul.co.kr/news/society/accident/2024/04/25/20240425500172?wlog_tag3=naver,서울신문언론사 선정,2024-04-25
한강생태공원서 '봄맞이 무료 생태체험 프로그램' 30종 운영,https://www.newspim.com/news/view/20240401000118,뉴스핌,2024-04-01
"카카오프렌즈, 서울시 봄축제'서울페스타' 참여",http://www.seoulwire.com/news/articleView.html?idxno=607650,서울와이어,2024-04-29
"한강위 오피스, 선박은 1000대...수상 공간 ‘리버시티 서울’ 만든다",https://www.chosun.com/national/national_general/2024/04/24/WP5UIW7VEZAPNMLEQBALA3U4KA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024-04-24
[포토타임] KBO 리그 400만 관중 돌파,https://www.joongang.co.kr/article/25253544,중앙일보,2024-06-03
"서울의 다채로운 매력을 만나는 봄축제, ‘서울페스타 2024’ 5월 1일 개막?6...",http://www.ttlnews.com/article/biz_world/15844,티티엘뉴스,2024-04-23
"오세훈,한강수상시대 연다…'리버시티 서울' 발표",http://news.tf.co.kr/read/life/2093338.htm,더팩트,2024-04-24
"서울시-서울관광재단, 서울의 다채로운 매력을 만나는 봄축제, '서울페스타 2...",https://www.discoverynews.kr/news/articleView.html?idxno=1042783,디스커버리뉴스,2024-04-22
국제적축제로 부상한 '서울페스타'...내달 1일 개막,https://www.ajunews.com/view/20240422083644512,아주경제,2024-04-22
