공원명,공원 시명,공원 구명,공원 지번 주소,공원 도로명 주소,등록 일시,수정자 일련번호,수정 일시,일반이용자(아침),일반이용자(낮),일반이용자(저녁),자전거,인라인,pm(개인형이동장치),주요행사,마라톤,운동시설,야구장,론볼링장,트랙구장,롤러장,자전거공원,외국인,수상시설,수영장/물놀이장,빙상장/눈설매장,전망쉼터,캠핑장,자연학습장,음악분수,키즈랜드,장미원,x게임장,자벌레,달빛무지개,세빛섬,수상무대,"계절,녹음수광장",천상계단,피아노물길,멀티프라자,서울색공원,물빛광장,너플들판테라스,골프장,여의도샛강,여의도시민 요트나루,평화공원브릿지,거울분수,강변물놀이장,강변프롬나드,난지 하늘다리,갈대숲탐장로,꿀벌숲,치유의숲,그라스정원,노들섬,습지생태공원
여의도 한강공원,서울,영등포구,여의도동 85-1,여의동로 280,2024년 3월 8일 금요일,,,3150,23920,29360,22350,0,0,0,21210,12125,0,0,0,0,0,6075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13525,450,9720,20795,6685,7685,7740,0,29200,0,0,0,0,0,0,0,0,0,0,0,0
여의도 한강공원,서울,영등포구,여의도동 85-1,여의동로 280,2024년 2월 13일 화요일,83,2024년 2월 13일 화요일,4270,35940,43388,21668,2100,0,0,15539,18316,0,0,0,0,0,12984,3260,61850,0,0,0,0,0,0,0,0,0,0,0,0,17126,450,11812,18323,6690,12041,12655,0,29376,6622,0,0,0,0,0,0,0,0,0,0,0
여의도 한강공원,서울,영등포구,여의도동 85-1,여의동로 280,2024년 1월 4일 목요일,83,2024년 1월 4일 목요일,3140,28213,42220,23449,2288,0,0,18875,17480,0,0,0,0,0,17013,0,9320,0,0,0,0,0,0,0,0,0,0,0,0,22105,55090,18545,29470,8067,15575,21511,0,27757,11148,0,0,0,0,0,0,0,0,0,0,0
여의도 한강공원,서울,영등포구,여의도동 85-1,여의동로 280,2023년 12월 8일 금요일,83,2023년 12월 11일 월요일,4340,51520,72330,33110,4110,0,0,24761,24180,0,0,0,0,0,16665,0,0,0,0,0,0,0,0,0,0,0,0,0,47025,40870,64355,34825,39915,11047,31040,33690,10410,37220,19192,0,0,0,0,0,0,0,0,0,0,0
여의도 한강공원,서울,영등포구,여의도동 85-1,여의동로 280,2023년 11월 3일 금요일,83,2023년 12월 11일 월요일,15310,109070,1228500,46240,5792,0,0,35305,38460,0,0,0,0,0,29705,0,0,0,0,0,0,0,0,0,0,0,0,0,147550,122695,175410,53075,120080,21707,82325,113400,9130,53735,32130,0,0,0,0,0,0,0,0,0,0,0
여의도 한강공원,서울,영등포구,여의도동 85-1,여의동로 280,2023년 10월 10일 화요일,83,2023년 10월 10일 화요일,9470,57520,181170,62475,8999,0,0,33650,41850,0,0,0,0,0,51581,0,400,0,0,0,0,0,0,0,0,0,0,0,6610,63405,198260,49300,105050,26883,65390,85740,9750,84780,39700,0,0,0,0,0,0,0,0,0,0,0
여의도 한강공원,서울,영등포구,여의도동 85-1,여의동로 280,2023년 9월 5일 화요일,83,2023년 9월 5일 화요일,8030,27180,99720,11240,21666,0,30795,37750,25955,0,0,0,0,0,8662,52630,61820,0,0,0,0,0,0,0,0,0,0,0,23722,14400,47079,7860,37454,56030,27970,11367,1080,20642,0,0,0,0,0,0,0,0,0,0,0,0
여의도 한강공원,서울,영등포구,여의도동 85-1,여의동로 280,2023년 8월 8일 화요일,,,5530,61230,80421,32290,1985,0,0,15800,18506,0,0,0,0,0,17110,0,29665,0,0,0,0,0,0,0,0,0,0,0,0,33823,64068,17481,41266,11112,28003,35889,1080,32001,0,0,0,0,0,0,0,0,0,0,0,0
여의도 한강공원,서울,영등포구,여의도동 85-1,여의동로 280,2023년 7월 12일 수요일,66,2023년 7월 12일 수요일,15520,256820,526320,46970,2610,0,205500,30080,21340,0,0,0,0,0,329220,0,11530,0,0,0,0,0,0,0,0,0,0,0,0,107880,180785,35282,75460,13365,58380,47920,10922,49880,0,0,0,0,0,0,0,0,0,0,0,0
여의도 한강공원,서울,영등포구,여의도동 85-1,여의동로 280,2023년 6월 8일 목요일,,,4715,294430,379960,50460,2990,0,16500,31490,17802,0,0,0,0,0,19440,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,53740,156850,27856,90115,11425,42355,46385,12180,54020,0,0,0,0,0,0,0,0,0,0,0,0
여의도 한강공원,서울,영등포구,여의도동 85-1,여의동로 280,2023년 5월 12일 금요일,,,39000,177695,193105,65045,2763,0,28865,47823,38171,0,0,0,0,0,18865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73220,173588,28534,86383,11350,25540,37410,14790,53505,0,0,0,0,0,0,0,0,0,0,0,0
여의도 한강공원,서울,영등포구,여의도동 85-1,여의동로 280,2023년 4월 6일 목요일,,,52300,162600,231965,43715,1035,0,0,21222,18383,0,0,0,0,0,14459,15,110,0,0,0,0,0,0,0,0,0,0,0,0,41415,118260,19944,72327,11125,16900,18200,0,44780,0,0,0,0,0,0,0,0,0,0,0,0
이촌 한강공원,서울,용산구,이촌동 302-17,이촌로72길 62,2024년 3월 8일 금요일,,,5145,47990,37857,74775,0,446,0,1550,28691,0,0,0,0,0,5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19198,0
이촌 한강공원,서울,용산구,이촌동 302-17,이촌로72길 62,2024년 2월 13일 화요일,,,3605,36805,24360,34045,12,91,100,2438,25310,0,0,0,0,0,5479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15362,0
이촌 한강공원,서울,용산구,이촌동 302-17,이촌로72길 62,2024년 1월 4일 목요일,,,4435,39885,26277,42243,9,84,0,2032,24780,0,0,0,0,0,6878,0,0,0,0,0,15923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
이촌 한강공원,서울,용산구,이촌동 302-17,이촌로72길 62,2023년 12월 7일 목요일,,,5880,59190,37315,89985,98,279,500,6009,38890,0,0,0,0,0,12332,0,0,0,0,0,23417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
이촌 한강공원,서울,용산구,이촌동 302-17,이촌로72길 62,2023년 11월 3일 금요일,,,8975,167121,173620,95768,262,458,2750,11800,49917,0,0,0,0,0,22609,0,0,0,0,0,39730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
이촌 한강공원,서울,용산구,이촌동 302-17,이촌로72길 62,2023년 10월 6일 금요일,,,6979,53706,73890,114954,249,428,1200,10654,47425,0,0,0,0,0,16848,0,0,0,0,0,31835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
이촌 한강공원,서울,용산구,이촌동 302-17,이촌로72길 62,2023년 9월 5일 화요일,,,9270,81930,73790,95290,285,427,0,7625,37143,0,0,0,0,0,13081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
이촌 한강공원,서울,용산구,이촌동 302-17,이촌로72길 62,2023년 8월 9일 수요일,,,5578,42215,40781,75099,110,276,5000,4791,32826,0,0,0,0,0,9683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
이촌 한강공원,서울,용산구,이촌동 302-17,이촌로72길 62,2023년 7월 12일 수요일,66,2023년 7월 12일 수요일,9157,81451,110576,109495,103,357,2100,7091,48511,0,0,0,0,0,14534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
이촌 한강공원,서울,용산구,이촌동 302-17,이촌로72길 62,2023년 6월 8일 목요일,,,6780,89224,76348,123187,192,416,0,6956,47890,0,0,0,0,0,9664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
이촌 한강공원,서울,용산구,이촌동 302-17,이촌로72길 62,2023년 5월 12일 금요일,,,6318,88821,65770,106377,147,500,3750,8652,43952,0,0,0,0,0,8942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
이촌 한강공원,서울,용산구,이촌동 302-17,이촌로72길 62,2023년 4월 6일 목요일,66,2023년 4월 6일 목요일,7418,90840,58887,114278,270,869,1160,8128,50365,0,0,0,0,0,7378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠실 한강공원,서울,송파구,잠실동 1-1,한가람로 65,2024년 3월 8일 금요일,,,9820,41340,49010,96645,155,165,0,16300,12920,0,658,0,0,0,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠실 한강공원,서울,송파구,잠실동 1-1,한가람로 65,2024년 2월 13일 화요일,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠실 한강공원,서울,송파구,잠실동 1-1,한가람로 65,2024년 2월 13일 화요일,83,2024년 2월 13일 화요일,8100,37620,43260,60055,65,315,0,10298,11133,55,767,0,0,0,890,0,0,0,0,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠실 한강공원,서울,송파구,잠실동 1-1,한가람로 65,2024년 1월 4일 목요일,83,2024년 1월 4일 목요일,12170,36980,35130,95015,248,505,0,5435,9574,90,220,0,0,0,1367,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠실 한강공원,서울,송파구,잠실동 1-1,한가람로 65,2023년 12월 7일 목요일,,,18200,52420,38820,157143,318,825,1700,7716,15395,0,514,0,0,0,1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠실 한강공원,서울,송파구,잠실동 1-1,한가람로 65,2023년 11월 3일 금요일,,,27860,107730,98010,357760,508,1450,4400,26484,29034,0,1851,0,0,0,4745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠실 한강공원,서울,송파구,잠실동 1-1,한가람로 65,2023년 10월 5일 목요일,,,31730,87800,112670,325500,222,1746,0,17731,26160,1410,2054,0,0,0,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠실 한강공원,서울,송파구,잠실동 1-1,한가람로 65,2023년 9월 5일 화요일,,,21360,51140,91870,230166,45,981,2500,10771,20498,0,619,0,0,0,2764,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠실 한강공원,서울,송파구,잠실동 1-1,한가람로 65,2023년 8월 9일 수요일,,,21130,43640,93940,162355,41,526,0,10057,14922,0,305,0,0,0,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠실 한강공원,서울,송파구,잠실동 1-1,한가람로 65,2023년 7월 12일 수요일,,,23100,53300,80450,275270,105,1451,0,8757,16209,0,421,0,0,0,2953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠실 한강공원,서울,송파구,잠실동 1-1,한가람로 65,2023년 6월 8일 목요일,,,22870,57250,69300,259070,181,1557,0,8221,18340,0,700,0,0,0,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠실 한강공원,서울,송파구,잠실동 1-1,한가람로 65,2023년 5월 12일 금요일,,,19140,51200,54750,200705,129,1627,0,8011,16941,0,913,0,0,0,1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠실 한강공원,서울,송파구,잠실동 1-1,한가람로 65,2023년 4월 6일 목요일,,,23600,70250,67920,215815,160,1464,0,14153,29180,0,979,0,0,0,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠원 한강공원,서울,강남구,압구정동 386-1,강남대로 708,2024년 3월 8일 금요일,,,29360,29720,7220,46194,155,0,0,13653,18465,0,0,18680,0,0,5321,21,7390,0,14855,8060,8445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5315,9380,21285,0,0
잠원 한강공원,서울,강남구,압구정동 386-1,강남대로 708,2024년 2월 13일 화요일,,,28270,41670,5731,23573,80,0,0,11015,15212,0,0,17023,0,0,5429,93,0,30905,15339,0,8855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5791,9498,12605,0,0
잠원 한강공원,서울,강남구,압구정동 386-1,강남대로 708,2024년 1월 4일 목요일,,,27430,71843,5256,23828,385,0,0,9908,14425,0,0,17160,0,0,6335,145,11600,0,12565,0,8410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠원 한강공원,서울,강남구,압구정동 386-1,강남대로 708,2023년 12월 7일 목요일,,,28210,90886,6138,0,1105,0,1690,12513,19040,0,0,24660,0,41721,8255,344,0,0,19670,0,12050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠원 한강공원,서울,강남구,압구정동 386-1,강남대로 708,2023년 11월 2일 목요일,83,2023년 11월 2일 목요일,51760,135294,8040,82410,1889,0,9070,13017,18466,0,0,36625,0,0,10085,3315,0,0,28416,0,10970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠원 한강공원,서울,강남구,압구정동 386-1,강남대로 708,2023년 10월 5일 목요일,,,27250,45260,36830,90216,1856,0,1780,12879,21782,0,0,31460,0,0,8465,1852,0,0,23423,0,64785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠원 한강공원,서울,강남구,압구정동 386-1,강남대로 708,2023년 9월 5일 화요일,,,42219,42219,42219,58705,1371,0,2450,9852,18895,0,0,20105,0,0,6315,2223,47860,0,17085,0,8560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠원 한강공원,서울,강남구,압구정동 386-1,강남대로 708,2023년 8월 8일 화요일,,,28273,28273,28273,55448,2200,0,0,9045,21340,0,0,24125,0,0,8097,1590,42460,0,20595,0,8945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠원 한강공원,서울,강남구,압구정동 386-1,강남대로 708,2023년 7월 12일 수요일,,,42815,84156,45515,59467,2189,0,100,11170,22507,0,0,35855,0,0,8280,2422,7765,0,29645,0,12830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠원 한강공원,서울,강남구,압구정동 386-1,강남대로 708,2023년 6월 8일 목요일,,,23568,45862,44887,40711,1813,0,3310,7743,17385,0,0,19470,0,0,5074,811,0,0,18180,0,9628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠원 한강공원,서울,강남구,압구정동 386-1,강남대로 708,2023년 5월 12일 금요일,,,15498,38110,61882,42092,2043,0,0,8145,19702,0,0,21275,0,0,4939,168,0,0,18445,0,10275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잠원 한강공원,서울,강남구,압구정동 386-1,강남대로 708,2023년 4월 6일 목요일,,,15993,42586,40701,49266,2241,0,1000,9370,17958,0,0,14415,0,0,4730,16,0,0,15530,0,7565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
